Normalized_Radius,Density,Pressure,Temperature,Mass_Enclosed
0.7777562977611477,0.11202051649921878,24300928053349.746,1631784.6619659814,1.9629582050228438e+33
0.7797584932768131,0.1100565249269604,23596174002150.258,1612885.0611903335,1.9635130611743938e+33
0.7817606887924785,0.10811385949417857,22907220372406.32,1594076.9088046413,1.9640609892965726e+33
0.7837628843081438,0.10619248852600341,22233786362474.25,1575359.4977109684,1.9646020034069637e+33
0.7857650798238092,0.10429228907038961,21575596527576.223,1556732.1540145103,1.9651361173489605e+33
0.7877672753394744,0.10241299528480438,20932383808877.55,1538194.2557985438,1.9656633446932723e+33
0.7897694708551398,0.10055432961631204,20303882237049.098,1519745.1888962819,1.9661836989811877e+33
0.7917716663708052,0.09871602837285401,19689832486731.594,1501384.398804265,1.96669719364936e+33
0.7937738618864705,0.09689784009029714,19089981093808.7,1483111.3836534154,1.9672038420421309e+33
0.7957760574021359,0.09509953595156478,18504075625174.996,1464925.6323833584,1.967703657788165e+33
0.7977782529178011,0.09332103427871741,17931869141764.973,1446826.561138977,1.968196656419205e+33
0.7997804484334664,0.09156231314996495,17373116946671.463,1428813.5564243381,1.968682854243046e+33
0.8017826439491318,0.08982334174582701,16827576726270.803,1410885.9898943675,1.969162268241653e+33
0.8037848394647971,0.08810406830917406,16295011653537.3,1393043.1991239765,1.9696349169480713e+33
0.8057870349804624,0.08640442884593441,15775186113202.764,1375284.519129105,1.9701008190720585e+33
0.8077892304961277,0.08472422355077075,15267870922065.045,1357609.3175821307,1.970559992717635e+33
0.8097914260117931,0.0830631497145621,14772841772296.094,1340016.9869032004,1.9710124555298913e+33
0.8117936215274585,0.08142093724859108,14289876317534.633,1322506.9195583705,1.97145822536832e+33
0.8137958170431238,0.07979742455879693,13818757888030.86,1305078.5062601725,1.9718973207888567e+33
0.8157980125587891,0.07819247682241696,13359271177268.473,1287731.139336003,1.9723297606018434e+33
0.8178002080744544,0.07660603798926588,12911204501471.031,1270464.2370858588,1.9727555652218186e+33
0.8198024035901198,0.0750381074527439,12474348769338.307,1253277.2361750398,1.973174756202325e+33
0.8218045991057852,0.07348860797129092,12048497490548.656,1236169.560164535,1.973587354958305e+33
0.8238067946214505,0.07195730404217,11633449351888.463,1219140.6051674846,1.9739933825733812e+33
0.8258089901371158,0.07044396264111008,11229004898631.482,1202189.7806401362,1.9743928602804234e+33
0.8278111856527811,0.06894846989202037,10834971430976.754,1185316.5876257936,1.974785810352946e+33
0.8298133811684465,0.06747075586891328,10451158173979.158,1168520.5260625547,1.9751722555534494e+33
0.8318155766841119,0.06601079689251993,10077368937690.03,1151800.6367589468,1.975552220538893e+33
0.8338177721997772,0.06456860043492747,9713404161246.379,1135155.6543930378,1.9759257313332958e+33
0.8358199677154425,0.06314404289409846,9359091367432.043,1118585.7574240365,1.9762928123543273e+33
0.8378221632311078,0.06173682337028356,9014294146922.502,1102093.048179123,1.9766534858297e+33
0.8398243587467732,0.06034653819912753,8678816144200.176,1085675.938620452,1.97700777517503e+33
0.8418265542624386,0.05897259184190658,8352328070993.686,1069324.7011176532,1.9773557066630662e+33
0.8438287497781038,0.05761515865490528,8034668394593.205,1053039.512289688,1.9776973072868047e+33
0.8458309452937691,0.05627678620472058,7726227582581.448,1036853.250246132,1.9780326050967525e+33
0.8478331408094344,0.05495753833153238,7426868797900.803,1020767.4227413764,1.97836162832715e+33
0.8498353363250998,0.05364682221291042,7134160135881.921,1004647.0930956634,1.9786844051654158e+33
0.8518375318407652,0.05233777479603389,6846497641683.147,988405.5511449628,1.9790009637507657e+33
0.8538397273564304,0.051046975111000474,6567419946778.089,972258.0275018122,1.9793113320801038e+33
0.8558419228720958,0.049788230035042236,6299830521707.29,956383.5459849156,1.9796155388700813e+33
0.8578441183877611,0.0485511197396468,6041239955191.144,940647.6372810995,1.9799136150246306e+33
0.8598463139034265,0.04732671331677086,5789515685477.311,924935.8338324209,1.9802055914983935e+33
0.8618485094190919,0.04611749379084556,5545115061118.082,909282.773978304,1.9804914985916345e+33
0.8638507049347571,0.044925046022132646,5308281805508.242,893710.6873110705,1.9807713671611004e+33
0.8658529004504225,0.04374839166631296,5078664608775.627,878207.4026755107,1.9810452289560608e+33
0.8678550959660878,0.04258732671299416,4856067207997.555,862769.5207775894,1.98131311738735e+33
0.8698572914817532,0.04144213066619082,4640403700141.055,847399.872864373,1.9815750667117054e+33
