star_id,radius_fraction,n_local
mesa_model_0001_profile_01,0.7560085333001253,1.6326140861025724
mesa_model_0001_profile_01,0.7580084633550422,1.637291822250576
mesa_model_0001_profile_01,0.7600083934099592,1.6416040177237794
mesa_model_0001_profile_01,0.7620083234648762,1.6462822262326244
mesa_model_0001_profile_01,0.7640082535197933,1.6536284014915412
mesa_model_0001_profile_01,0.7660081835747102,1.6656327319174211
mesa_model_0001_profile_01,0.7680081136296273,1.6802546651201866
mesa_model_0001_profile_01,0.7700080436845442,1.69209064216978
mesa_model_0001_profile_01,0.7720079737394613,1.7027417882530371
mesa_model_0001_profile_01,0.7740079037943783,1.718142608760778
mesa_model_0001_profile_01,0.7760078338492953,1.7375272335616951
mesa_model_0001_profile_01,0.7780077639042122,1.7576430587898078
mesa_model_0001_profile_01,0.7800076939591294,1.7790566034308064
mesa_model_0001_profile_01,0.7820076240140463,1.802857403641556
mesa_model_0001_profile_01,0.7840075540689633,1.8286643921166006
mesa_model_0001_profile_01,0.7860074841238803,1.8562338204592406
mesa_model_0001_profile_01,0.7880074141787974,1.8858250349611114
mesa_model_0001_profile_01,0.7900073442337143,1.9175938453809347
mesa_model_0001_profile_01,0.7920072742886314,1.9515597506703801
mesa_model_0001_profile_01,0.7940072043435483,1.9877177769110064
mesa_model_0001_profile_01,0.7960071343984654,2.0259427898676954
mesa_model_0001_profile_01,0.7980070644533823,2.065967549828736
mesa_model_0001_profile_01,0.8000069945082994,2.107486227685949
mesa_model_0001_profile_01,0.8020069245632163,2.1502026505784113
mesa_model_0001_profile_01,0.8040068546181334,2.1938321571312343
mesa_model_0001_profile_01,0.8060067846730504,2.238120830982888
mesa_model_0001_profile_01,0.8080067147279674,2.2828679064216026
mesa_model_0001_profile_01,0.8100066447828843,2.327917619846506
mesa_model_0001_profile_01,0.8120065748378015,2.373092270849641
mesa_model_0001_profile_01,0.8140065048927184,2.4180945619732763
mesa_model_0001_profile_01,0.8160064349476354,2.4624464653607467
mesa_model_0001_profile_01,0.8180063650025524,2.5055993967341
mesa_model_0001_profile_01,0.8200062950574695,2.5471887172218164
mesa_model_0001_profile_01,0.8220062251123864,2.5871815152620643
mesa_model_0001_profile_01,0.8240061551673035,2.6257910826423347
mesa_model_0001_profile_01,0.8260060852222204,2.663147121711493
mesa_model_0001_profile_01,0.8280060152771375,2.6990457091018256
mesa_model_0001_profile_01,0.8300059453320545,2.7330780806612704
mesa_model_0001_profile_01,0.8320058753869715,2.7649241152158868
mesa_model_0001_profile_01,0.8340058054418884,2.7944591226561326
mesa_model_0001_profile_01,0.8360057354968056,2.8216554366133058
mesa_model_0001_profile_01,0.8380056655517225,2.8466611574487537
mesa_model_0001_profile_01,0.8400055956066395,2.8698770520053096
mesa_model_0001_profile_01,0.8420055256615565,2.8917006602866695
mesa_model_0001_profile_01,0.8440054557164736,2.9122896917423913
mesa_model_0001_profile_01,0.8460053857713905,2.931674074645463
mesa_model_0001_profile_01,0.8480053158263074,2.9502233304671748
mesa_model_0001_profile_01,0.8500052458812245,2.968658739282675
mesa_model_0001_profile_01,0.8520051759361416,2.987321577387117
mesa_model_0001_profile_01,0.8540051059910585,3.0062150597112343
mesa_model_0001_profile_01,0.8560050360459756,3.025734752948829
mesa_model_0001_profile_01,0.8580049661008925,3.0466670376325458
mesa_model_0001_profile_01,0.8600048961558096,3.0698213711279108
mesa_model_0001_profile_01,0.8620048262107266,3.095774409201822
mesa_model_0001_profile_01,0.8640047562656435,3.1244642319110274
mesa_model_0001_profile_01,0.8660046863205605,3.1556253428809304
mesa_model_0001_profile_01,0.8680046163754777,3.1901006590355725
mesa_model_0001_profile_01,0.8700045464303946,3.2294845955598133
mesa_model_0001_profile_01,0.8720044764853115,3.274299332445498
mesa_model_0001_profile_01,0.8740044065402286,3.3233953938514706
mesa_model_0001_profile_01,0.8760043365951456,3.3748595830376753
